1465339061 2542 946 816 3308 0
1465339456 2582 946 816 3308 0
1465339553 2582 995 816 3308 0
1465340163 2582 995 875 3308 0
1465340545 2582 995 890 3308 0
1465340570 2619 995 890 3308 0
1465340618 2619 995 890 3308 0
1465340917 2619 1072 890 3308 0
1465341898 2619 1131 890 3308 0
1465342255 2619 1131 897 3308 0
1465342919 2619 1169 897 3308 0
1465343010 2619 1169 897 3308 0
1465344194 2619 1189 897 3308 0
1465344286 2619 1189 897 3308 0
1465344480 2619 1189 897 3308 0
1465344507 2619 1189 1085 3308 0
1465344508 2619 1189 1085 3308 0
1465344617 2619 1189 1085 3308 0
1465345101 2688 1189 1085 3308 0
1465345187 2688 1189 1100 3308 0
1465345428 2688 1189 1101 3308 0
1465347372 2688 1189 1132 3308 0
1465347444 2688 1189 1132 3308 0
1465347457 2688 1189 1132 3407 0
1465347901 2688 1189 1132 3407 0
1465347996 2688 1190 1132 3407 0
1465348045 2688 1190 1132 3407 0
1465348568 2772 1190 1132 3407 0
1465348665 2775 1190 1132 3407 0
1465348778 2775 1190 1132 3407 0
1465350337 2777 1190 1132 3407 0
1465350369 2777 1190 1132 3437 0
1465350728 2777 1190 1132 3437 0
1465350920 2777 1190 1132 3437 0
1465351436 2784 1190 1132 3437 0
1465351726 2784 1190 1135 3437 0
1465351749 2784 1190 1135 3437 0
1465351791 2784 1190 1135 3437 0
1465370456 2796 1190 1135 3437 0
1465497231 2796 1190 1204 3437 0
1465497379 2796 1190 1205 3437 0
1465498786 2796 1190 1218 3437 0
1465499246 2796 1190 1229 3437 0
1465501463 2796 1190 1262 3437 0
1465503327 2796 1190 1295 3437 0
1465505294 2796 1190 1307 3437 0
1465507640 2796 1190 1382 3437 0
1465508084 2796 1190 1382 3437 0
1465509124 2796 1190 1453 3437 0
1465509158 2796 1190 1453 3437 0
1465510183 2821 1190 1453 3437 0
1465510261 2821 1190 1453 3437 0
1465511735 2826 1190 1453 3437 0
1465513824 2848 1190 1453 3437 0
1465513938 2848 1190 1453 3437 0
1465517578 2932 1190 1453 3437 0
1465521477 3060 1190 1453 3437 0
1465522124 3062 1190 1453 3437 0
1465522208 3064 1190 1453 3437 0
1465522345 3066 1190 1453 3437 0
1465539880 3067 1190 1453 3437 0
1465541042 3108 1190 1453 3437 0
1465565399 3264 1190 1453 3437 0
1465568549 3594 1190 1453 3437 0
